@relation 'White-TailedDeerWithMonths - Sheet1'

@attribute VegetationType {'Upland Forest','Riparian Grassland','Riparian Forest',Grassland/Prairie,'Mowed Lawn','Outside Park','Upland Scrub',Crop,'Riparian Scrub',Other,Savanna}
@attribute Month numeric
@attribute AvgTempinFahrenheit numeric
@attribute AvgHumidityInPercent numeric
@attribute WeatherCondition {'No rain','No rain to Heavy rain difficult to hear',Snow,'No rain to Snow','Mist or fog','Mist or fog to No rain','Mist or fog to Light rain','No rain to Light rain','Light rain to Mist or fog','Light rain','Light drizzle to Light rain','No rain to Light drizzle','No rain to Mist or fog','Snow to No rain','Light drizzle to No rain','Light rain to Light drizzle','Light drizzle','Light rain to No rain','Light drizzle to Mist or fog','Mist or fog to Light drizzle'}
@attribute AvgCloudCover numeric
@attribute DeerTotal numeric

@data
'Riparian Forest',2,69.08,89.1,'No rain',91.25,47
'Mowed Lawn',2,69.08,89.1,'No rain',91.25,47
'Mowed Lawn',2,69.08,89.1,'No rain',91.25,47
'Riparian Forest',2,69.08,89.1,'No rain',91.25,47
'Riparian Forest',2,69.08,89.1,'No rain',91.25,47
'Mowed Lawn',2,69.08,89.1,'No rain',91.25,47
'Mowed Lawn',2,69.08,89.1,'No rain',91.25,47
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Mowed Lawn',2,68.72,90.4,'No rain',91.25,39
'Mowed Lawn',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Mowed Lawn',2,68.72,90.4,'No rain',91.25,39
'Mowed Lawn',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.72,90.4,'No rain',91.25,39
'Mowed Lawn',2,68.72,90.4,'No rain',91.25,39
'Mowed Lawn',2,68.72,90.4,'No rain',91.25,39
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Mowed Lawn',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Mowed Lawn',2,68.45,92.8,'No rain',91.25,36
'Mowed Lawn',2,68.45,92.8,'No rain',91.25,36
'Riparian Forest',2,68.45,92.8,'No rain',91.25,36
'Mowed Lawn',2,62.6,98.15,'Light rain',97.5,31
'Mowed Lawn',2,62.6,98.15,'Light rain',97.5,31
'Mowed Lawn',2,62.6,98.15,'Light rain',97.5,31
'Mowed Lawn',2,62.6,98.15,'Light rain',97.5,31
'Mowed Lawn',2,62.6,98.15,'Light rain',97.5,31
'Riparian Scrub',2,62.6,98.15,'Light rain',97.5,31
'Mowed Lawn',2,62.6,98.15,'Light rain',97.5,31
'Riparian Forest',2,63.68,97.8,'Light rain',97.5,45
'Riparian Forest',2,63.68,97.8,'Light rain',97.5,45
'Mowed Lawn',2,63.68,97.8,'Light rain',97.5,45
'Mowed Lawn',2,63.68,97.8,'Light rain',97.5,45
'Riparian Forest',2,63.68,97.8,'Light rain',97.5,45
'Mowed Lawn',2,63.68,97.8,'Light rain',97.5,45
'Riparian Forest',2,63.68,97.8,'Light rain',97.5,45
'Riparian Scrub',2,63.68,97.8,'Light rain',97.5,45
'Mowed Lawn',2,63.68,97.8,'Light rain',97.5,45
'Riparian Forest',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Mowed Lawn',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Riparian Forest',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Riparian Forest',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Mowed Lawn',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Riparian Forest',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Riparian Scrub',2,40.46,98.55,'Light drizzle to Mist or fog',97.5,32
'Riparian Forest',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Riparian Forest',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Mowed Lawn',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Mowed Lawn',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Riparian Forest',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Mowed Lawn',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Riparian Forest',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Riparian Scrub',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Mowed Lawn',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Riparian Forest',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Riparian Forest',2,43.97,98.6,'Light drizzle to Mist or fog',97.5,36
'Mowed Lawn',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Mowed Lawn',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Riparian Forest',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Riparian Forest',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Mowed Lawn',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Mowed Lawn',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Mowed Lawn',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Mowed Lawn',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Riparian Forest',2,42.35,96.35,'Mist or fog to Light drizzle',97.5,34
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
Grassland/Prairie,1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,24.89,37.55,'No rain',42.5,46
Grassland/Prairie,1,24.89,37.55,'No rain',42.5,46
Grassland/Prairie,1,24.89,37.55,'No rain',42.5,46
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Scrub',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',1,22.64,39.7,'No rain',0,45
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
'Mowed Lawn',2,56.21,96.6,'No rain',97.5,112
'Mowed Lawn',2,56.21,96.6,'No rain',97.5,112
'Mowed Lawn',2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
Grassland/Prairie,2,56.21,96.6,'No rain',97.5,112
'Mowed Lawn',2,56.21,96.6,'No rain',97.5,112
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Mowed Lawn',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Scrub',2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Mowed Lawn',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
'Upland Forest',2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,56.3,96.9,'No rain to Light rain',97.5,77
'Mowed Lawn',2,56.3,96.9,'No rain to Light rain',97.5,77
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
'Upland Scrub',2,37.31,66.65,'No rain',0.5,52
'Upland Forest',2,37.31,66.65,'No rain',0.5,52
'Upland Forest',2,37.31,66.65,'No rain',0.5,52
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
'Upland Forest',2,37.31,66.65,'No rain',0.5,52
'Upland Scrub',2,37.31,66.65,'No rain',0.5,52
'Upland Forest',2,37.31,66.65,'No rain',0.5,52
'Upland Scrub',2,37.31,66.65,'No rain',0.5,52
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
Grassland/Prairie,2,37.31,66.65,'No rain',0.5,52
'Upland Forest',2,29.66,78.3,'No rain',0,43
Grassland/Prairie,2,29.66,78.3,'No rain',0,43
'Upland Forest',2,29.66,78.3,'No rain',0,43
'Upland Forest',2,29.66,78.3,'No rain',0,43
Grassland/Prairie,2,29.66,78.3,'No rain',0,43
Grassland/Prairie,2,29.66,78.3,'No rain',0,43
'Upland Forest',2,29.66,78.3,'No rain',0,43
'Upland Forest',2,29.66,78.3,'No rain',0,43
'Upland Scrub',2,29.66,78.3,'No rain',0,43
'Upland Forest',2,29.66,78.3,'No rain',0,43
'Upland Forest',2,29.66,78.3,'No rain',0,43
Grassland/Prairie,2,29.66,78.3,'No rain',0,43
Grassland/Prairie,2,29.66,78.3,'No rain',0,43
Grassland/Prairie,2,39.47,81.55,'No rain',91.25,59
'Mowed Lawn',2,39.47,81.55,'No rain',91.25,59
'Upland Forest',2,39.47,81.55,'No rain',91.25,59
'Upland Forest',2,39.47,81.55,'No rain',91.25,59
'Upland Forest',2,39.47,81.55,'No rain',91.25,59
'Upland Forest',2,39.47,81.55,'No rain',91.25,59
Grassland/Prairie,2,39.47,81.55,'No rain',91.25,59
'Upland Forest',2,39.47,81.55,'No rain',91.25,59
'Upland Forest',2,39.47,81.55,'No rain',91.25,59
'Mowed Lawn',2,39.47,81.55,'No rain',91.25,59
Grassland/Prairie,2,39.47,81.55,'No rain',91.25,59
Grassland/Prairie,2,39.47,81.55,'No rain',91.25,59
Grassland/Prairie,2,39.47,81.55,'No rain',91.25,59
Grassland/Prairie,2,39.47,81.55,'No rain',91.25,59
'Mowed Lawn',2,39.47,81.55,'No rain',91.25,59
'Mowed Lawn',2,36.68,88.7,'No rain',85,51
'Mowed Lawn',2,36.68,88.7,'No rain',85,51
'Upland Forest',2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
'Upland Forest',2,36.68,88.7,'No rain',85,51
'Upland Forest',2,36.68,88.7,'No rain',85,51
'Upland Forest',2,36.68,88.7,'No rain',85,51
'Upland Forest',2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
Grassland/Prairie,2,36.68,88.7,'No rain',85,51
'Mowed Lawn',2,36.95,89.1,'No rain',85,31
Grassland/Prairie,2,36.95,89.1,'No rain',85,31
Grassland/Prairie,2,36.95,89.1,'No rain',85,31
'Upland Forest',2,36.95,89.1,'No rain',85,31
'Upland Forest',2,36.95,89.1,'No rain',85,31
Grassland/Prairie,2,36.95,89.1,'No rain',85,31
Grassland/Prairie,2,36.95,89.1,'No rain',85,31
Grassland/Prairie,2,36.95,89.1,'No rain',85,31
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
'Upland Forest',1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
'Upland Forest',1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
'Upland Forest',1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,36.86,81.25,'Light drizzle to No rain',97.5,92
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,1,35.69,69.5,'No rain',97.5,79
Crop,1,35.69,69.5,'No rain',97.5,79
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
'Upland Forest',2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Crop,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,49.91,67.9,'No rain',0.5,122
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
'Riparian Forest',2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,45.23,74.05,'No rain',0,89
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
'Riparian Forest',2,38.3,81.3,'No rain',42.5,79
'Upland Forest',2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
'Upland Forest',2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
'Riparian Forest',2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,38.3,81.3,'No rain',42.5,79
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
'Mowed Lawn',2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Crop,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
Grassland/Prairie,2,43.7,57.25,'No rain',80,97
'Upland Scrub',2,43.7,57.25,'No rain',80,97
'Upland Forest',2,43.7,57.25,'No rain',80,97
'Riparian Forest',2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
'Mowed Lawn',2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
'Upland Forest',2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
Grassland/Prairie,2,39.11,65.55,'No rain',80,85
'Riparian Forest',2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Crop,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
'Upland Forest',2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Crop,2,54.05,65.25,'No rain',50,122
Crop,2,54.05,65.25,'No rain',50,122
Crop,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,54.05,65.25,'No rain',50,122
Grassland/Prairie,2,48.92,73.15,'No rain',38.75,101
'Riparian Forest',2,48.92,73.15,'No rain',38.75,101
Grassland/Prairie,2,48.92,73.15,'No rain',38.75,101
Grassland/Prairie,2,48.92,73.15,'No rain',38.75,101
Crop,2,48.92,73.15,'No rain',38.75,101
Grassland/Prairie,2,48.92,73.15,'No rain',38.75,101
Grassland/Prairie,2,48.92,73.15,'No rain',38.75,101
'Upland Forest',2,48.92,73.15,'No rain',38.75,101
Crop,2,48.92,73.15,'No rain',38.75,101
Grassland/Prairie,2,48.92,73.15,'No rain',38.75,101
Crop,2,48.92,73.15,'No rain',38.75,101
'Riparian Forest',2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Crop,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Crop,2,49.91,72.45,'No rain',38.75,109
Crop,2,49.91,72.45,'No rain',38.75,109
Crop,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
Grassland/Prairie,2,49.91,72.45,'No rain',38.75,109
'Mowed Lawn',1,51.71,75.15,'No rain',62.5,15
'Mowed Lawn',1,51.71,75.15,'No rain',62.5,15
'Riparian Forest',1,51.71,75.15,'No rain',62.5,15
'Riparian Forest',1,51.71,75.15,'No rain',62.5,15
'Riparian Forest',1,50.45,76.15,'No rain',50,22
'Riparian Forest',1,50.45,76.15,'No rain',50,22
'Riparian Forest',1,50.45,76.15,'No rain',50,22
'Riparian Forest',1,50.45,76.15,'No rain',50,22
'Mowed Lawn',1,50.45,76.15,'No rain',50,22
'Mowed Lawn',1,50.45,76.15,'No rain',50,22
'Riparian Forest',1,50.45,76.15,'No rain',50,22
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
'Mowed Lawn',1,55.22,73,'No rain',97.5,46
'Mowed Lawn',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,55.22,73,'No rain',97.5,46
Grassland/Prairie,1,55.22,73,'No rain',97.5,46
'Mowed Lawn',1,55.22,73,'No rain',97.5,46
'Riparian Forest',1,54.95,78.9,'No rain',97.5,32
'Riparian Forest',1,54.95,78.9,'No rain',97.5,32
'Riparian Forest',1,54.95,78.9,'No rain',97.5,32
'Riparian Forest',1,54.95,78.9,'No rain',97.5,32
'Riparian Forest',1,54.95,78.9,'No rain',97.5,32
'Mowed Lawn',1,54.95,78.9,'No rain',97.5,32
'Mowed Lawn',1,54.95,78.9,'No rain',97.5,32
'Riparian Forest',1,54.95,78.9,'No rain',97.5,32
Grassland/Prairie,1,54.95,78.9,'No rain',97.5,32
'Mowed Lawn',1,54.95,78.9,'No rain',97.5,32
'Riparian Forest',1,54.86,80.6,'No rain',97.5,36
'Riparian Forest',1,54.86,80.6,'No rain',97.5,36
'Riparian Forest',1,54.86,80.6,'No rain',97.5,36
'Riparian Forest',1,54.86,80.6,'No rain',97.5,36
'Mowed Lawn',1,54.86,80.6,'No rain',97.5,36
'Riparian Forest',1,54.86,80.6,'No rain',97.5,36
'Mowed Lawn',1,54.86,80.6,'No rain',97.5,36
'Mowed Lawn',1,54.86,80.6,'No rain',97.5,36
'Riparian Forest',1,54.86,80.6,'No rain',97.5,36
'Mowed Lawn',1,54.86,80.6,'No rain',97.5,36
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Mowed Lawn',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,34.7,70.75,'No rain',26.25,27
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
Grassland/Prairie,1,32,74.05,'No rain',37.5,29
'Mowed Lawn',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,32,74.05,'No rain',37.5,29
'Riparian Forest',1,50.9,84.6,'No rain',8.75,46
'Riparian Forest',1,50.9,84.6,'No rain',8.75,46
'Riparian Forest',1,50.9,84.6,'No rain',8.75,46
'Riparian Forest',1,50.9,84.6,'No rain',8.75,46
Grassland/Prairie,1,50.9,84.6,'No rain',8.75,46
'Mowed Lawn',1,50.9,84.6,'No rain',8.75,46
'Riparian Forest',1,50.9,84.6,'No rain',8.75,46
